entity_text,entity_type,start_pos,end_pos,sentence,before_context,after_context,is_historical_location,confidence_score,latitude,longitude,march_id,march_name,sentence_id,page,page_quality,sentence_index,char_count,word_count,has_narrative_value,sentence_type,potential_locations,location_count,potential_dates,date_count,has_emotion_keywords,text_normalized,text_cleaned,tokens,lemmatized,token_count,preserved_keywords,keyword_count,has_emotion_words,is_informative,location_name,mention_count,emotions,emotion_words,sentiment_score,sentiment_label,emotion_intensity,bert_emotions,bert_top_emotions,combined_emotions,analysis_method
Sugut River,LOC,32,43,"With Pitas so far away from the Sugut River mouth, Ripley scrapped the original plan.",With Pitas so far away from the,"mouth, Ripley scrapped the original plan.",False,1.0,,,,,1369,59,100,19,85,15,False,general,,0,,0,False,"With Pitas so far away from the Sugut River mouth, Ripley scrapped the original plan.","With Pitas so far away from the Sugut River mouth, Ripley scrapped the original plan.",pitas far away sugut river mouth ripley scrapped original plan,pita far away sugut river mouth ripley scrapped original plan,10,river,1,True,True,Sugut River,3,[],[],0.2375,positive,0.0,"{'neutral': 0.6890974044799805, 'sadness': 0.13024306297302246, 'disgust': 0.07966160774230957, 'anger': 0.06128164008259773, 'surprise': 0.019387520849704742, 'fear': 0.015401390381157398, 'joy': 0.0049273851327598095}",['neutral'],['neutral'],bert_only
Ranau,GPE,23,28,"Instead of approaching Ranau from the east, he would travel south, down the Bengkoka River and then strike out across the Crocker Range for Meridi.",Instead of approaching,"from the east, he would travel south, down the Be",True,1.0,116.676557,5.959678,2.0,Second March,1370,59,100,20,147,25,True,location_reference,Ranau,1,,0,False,"Instead of approaching Ranau from the east, he would travel south, down the Bengkoka River and then strike out across the Crocker Range for Meridi.","Instead of approaching Ranau from the east, he would travel south, down the Bengkoka River and then strike out across the Crocker Range for Meridi.",instead approaching ranau east travel south bengkoka river strike crocker range meridi,instead approaching ranau east travel south bengkoka river strike crocker range meridi,12,"ranau, river",2,True,True,Ranau,228,[],[],-0.07777777777777778,neutral,0.0,"{'neutral': 0.6014170050621033, 'fear': 0.2646797299385071, 'anger': 0.04996619373559952, 'surprise': 0.03280468285083771, 'disgust': 0.022600268945097923, 'sadness': 0.021954838186502457, 'joy': 0.006577282212674618}",['neutral'],['neutral'],bert_only
the Bengkoka River,LOC,72,90,"Instead of approaching Ranau from the east, he would travel south, down the Bengkoka River and then strike out across the Crocker Range for Meridi.","Ranau from the east, he would travel south, down",and then strike out across the Crocker Range for,False,1.0,,,,,1370,59,100,20,147,25,True,location_reference,Ranau,1,,0,False,"Instead of approaching Ranau from the east, he would travel south, down the Bengkoka River and then strike out across the Crocker Range for Meridi.","Instead of approaching Ranau from the east, he would travel south, down the Bengkoka River and then strike out across the Crocker Range for Meridi.",instead approaching ranau east travel south bengkoka river strike crocker range meridi,instead approaching ranau east travel south bengkoka river strike crocker range meridi,12,"ranau, river",2,True,True,the Bengkoka River,4,[],[],-0.1037037037037037,negative,0.0,"{'neutral': 0.6261124014854431, 'fear': 0.21775956451892853, 'surprise': 0.05783294513821602, 'anger': 0.05160176381468773, 'sadness': 0.02400406450033188, 'disgust': 0.015606186352670193, 'joy': 0.007082982454448938}",['neutral'],['neutral'],bert_only
the Crocker Range,LOC,118,135,"Instead of approaching Ranau from the east, he would travel south, down the Bengkoka River and then strike out across the Crocker Range for Meridi.",own the Bengkoka River and then strike out across,for Meridi.,False,1.0,,,,,1370,59,100,20,147,25,True,location_reference,Ranau,1,,0,False,"Instead of approaching Ranau from the east, he would travel south, down the Bengkoka River and then strike out across the Crocker Range for Meridi.","Instead of approaching Ranau from the east, he would travel south, down the Bengkoka River and then strike out across the Crocker Range for Meridi.",instead approaching ranau east travel south bengkoka river strike crocker range meridi,instead approaching ranau east travel south bengkoka river strike crocker range meridi,12,"ranau, river",2,True,True,the Crocker Range,2,[],[],0.14814814814814814,positive,0.0,"{'neutral': 0.5861014127731323, 'fear': 0.2609148621559143, 'anger': 0.05673820525407791, 'surprise': 0.05200162157416344, 'sadness': 0.02042124792933464, 'disgust': 0.016743585467338562, 'joy': 0.007079076021909714}",['neutral'],['neutral'],bert_only
Meridi,GPE,140,146,"Instead of approaching Ranau from the east, he would travel south, down the Bengkoka River and then strike out across the Crocker Range for Meridi.",and then strike out across the Crocker Range for,.,False,1.0,,,,,1370,59,100,20,147,25,True,location_reference,Ranau,1,,0,False,"Instead of approaching Ranau from the east, he would travel south, down the Bengkoka River and then strike out across the Crocker Range for Meridi.","Instead of approaching Ranau from the east, he would travel south, down the Bengkoka River and then strike out across the Crocker Range for Meridi.",instead approaching ranau east travel south bengkoka river strike crocker range meridi,instead approaching ranau east travel south bengkoka river strike crocker range meridi,12,"ranau, river",2,True,True,Meridi,7,[],[],-0.07777777777777778,neutral,0.0,"{'neutral': 0.6350436210632324, 'fear': 0.20580114424228668, 'anger': 0.06266511976718903, 'surprise': 0.052466776221990585, 'sadness': 0.0240318700671196, 'disgust': 0.01209600642323494, 'joy': 0.007895492017269135}",['neutral'],['neutral'],bert_only
Morotai,GPE,40,47,"If Ripley had been ordered to return to Morotai, he would have had at his disposal SRD’s exclusive air wing, Flight 200, which was experienced in dropping SRD teams into Borneo from specially converted B-24s.",If Ripley had been ordered to return to,", he would have had at his disposal SRD’s exclusiv",False,1.0,,,,,1372,59,100,22,208,35,False,general,,0,,0,False,"If Ripley had been ordered to return to Morotai, he would have had at his disposal SRD’s exclusive air wing, Flight 200, which was experienced in dropping SRD teams into Borneo from specially converted B-24s.","If Ripley had been ordered to return to Morotai, he would have had at his disposal SRD’s exclusive air wing, Flight 200, which was experienced in dropping SRD teams into Borneo from specially converted B-24s.",ripley ordered return morotai disposal srd ’ exclusive air wing flight 200 experienced dropping srd teams borneo specially converted b-24s,ripley ordered return morotai disposal srd ’ exclusive air wing flight 200 experienced dropping srd team borneo specially converted b-24s,20,,0,False,True,Morotai,12,[],[],0.5785714285714286,positive,0.0,"{'neutral': 0.8630641102790833, 'sadness': 0.03319334611296654, 'surprise': 0.028322791680693626, 'anger': 0.02512977458536625, 'fear': 0.024389149621129036, 'disgust': 0.018638016656041145, 'joy': 0.007262747269123793}",['neutral'],['neutral'],bert_only
Borneo,GPE,170,176,"If Ripley had been ordered to return to Morotai, he would have had at his disposal SRD’s exclusive air wing, Flight 200, which was experienced in dropping SRD teams into Borneo from specially converted B-24s.",which was experienced in dropping SRD teams into,from specially converted B-24s.,False,1.0,,,,,1372,59,100,22,208,35,False,general,,0,,0,False,"If Ripley had been ordered to return to Morotai, he would have had at his disposal SRD’s exclusive air wing, Flight 200, which was experienced in dropping SRD teams into Borneo from specially converted B-24s.","If Ripley had been ordered to return to Morotai, he would have had at his disposal SRD’s exclusive air wing, Flight 200, which was experienced in dropping SRD teams into Borneo from specially converted B-24s.",ripley ordered return morotai disposal srd ’ exclusive air wing flight 200 experienced dropping srd teams borneo specially converted b-24s,ripley ordered return morotai disposal srd ’ exclusive air wing flight 200 experienced dropping srd team borneo specially converted b-24s,20,,0,False,True,Borneo,36,[],[],0.5785714285714286,positive,0.0,"{'neutral': 0.7021020650863647, 'fear': 0.08534828573465347, 'surprise': 0.05391405522823334, 'anger': 0.049349185079336166, 'disgust': 0.04812876880168915, 'sadness': 0.045927684754133224, 'joy': 0.015229922719299793}",['neutral'],['neutral'],bert_only
Morotai,GPE,33,40,"Within hours of arriving back at Morotai, Agas III could have been on its way, if not to Ranau itself, then to a drop zone infinitely closer than where they were now.",Within hours of arriving back at,", Agas III could have been on its way, if not to R",False,1.0,,,,,1374,59,100,24,166,32,True,location_reference,Ranau,1,,0,False,"Within hours of arriving back at Morotai, Agas III could have been on its way, if not to Ranau itself, then to a drop zone infinitely closer than where they were now.","Within hours of arriving back at Morotai, Agas III could have been on its way, if not to Ranau itself, then to a drop zone infinitely closer than where they were now.",hours arriving back morotai agas iii way not ranau drop zone infinitely closer,hour arriving back morotai aga iii way not ranau drop zone infinitely closer,13,ranau,1,True,True,Morotai,12,[],[],0.0,neutral,0.0,"{'neutral': 0.7802503705024719, 'surprise': 0.17208200693130493, 'fear': 0.014090991578996181, 'anger': 0.012634124606847763, 'sadness': 0.010855278931558132, 'joy': 0.005521951708942652, 'disgust': 0.004565246403217316}",['neutral'],['neutral'],bert_only
Ranau,GPE,89,94,"Within hours of arriving back at Morotai, Agas III could have been on its way, if not to Ranau itself, then to a drop zone infinitely closer than where they were now.","i, Agas III could have been on its way, if not to","itself, then to a drop zone infinitely closer tha",True,1.0,116.676557,5.959678,2.0,Second March,1374,59,100,24,166,32,True,location_reference,Ranau,1,,0,False,"Within hours of arriving back at Morotai, Agas III could have been on its way, if not to Ranau itself, then to a drop zone infinitely closer than where they were now.","Within hours of arriving back at Morotai, Agas III could have been on its way, if not to Ranau itself, then to a drop zone infinitely closer than where they were now.",hours arriving back morotai agas iii way not ranau drop zone infinitely closer,hour arriving back morotai aga iii way not ranau drop zone infinitely closer,13,ranau,1,True,True,Ranau,228,[],[],0.0,neutral,0.0,"{'neutral': 0.5035116672515869, 'surprise': 0.3981744647026062, 'fear': 0.0421462319791317, 'anger': 0.022222958505153656, 'sadness': 0.015895569697022438, 'joy': 0.010754457674920559, 'disgust': 0.007294625975191593}","['neutral', 'surprise']","['neutral', 'surprise']",bert_only
Pitas,GPE,94,99,"On 8 July, Ripley and Hywood, accompanied by police constables Sampura, Ampun and Jalil, left Pitas for the south.","police constables Sampura, Ampun and Jalil, left",for the south.,False,1.0,,,,,1376,59,100,26,114,19,False,general,,0,,0,False,"On 8 July, Ripley and Hywood, accompanied by police constables Sampura, Ampun and Jalil, left Pitas for the south.","On 8 July, Ripley and Hywood, accompanied by police constables Sampura, Ampun and Jalil, left Pitas for the south.",8 july ripley hywood accompanied police constables sampura ampun jalil left pitas south,8 july ripley hywood accompanied police constable sampura ampun jalil left pita south,13,,0,False,True,Pitas,6,[],[],0.0,neutral,0.0,"{'neutral': 0.8320581316947937, 'fear': 0.07067356258630753, 'surprise': 0.045196082442998886, 'sadness': 0.01994897425174713, 'joy': 0.014129758812487125, 'anger': 0.009439554996788502, 'disgust': 0.008553862571716309}",['neutral'],['neutral'],bert_only
Ranau,GPE,58,63,Little did they realise that between them and the POWs at Ranau lay some of the most difficult terrain on earth.,id they realise that between them and the POWs at,lay some of the most difficult terrain on earth.,True,1.0,116.676557,5.959678,2.0,Second March,1377,59,100,27,112,21,True,location_reference,Ranau,1,,0,False,Little did they realise that between them and the POWs at Ranau lay some of the most difficult terrain on earth.,Little did they realise that between them and the POWs at Ranau lay some of the most difficult terrain on earth.,little realise pows ranau lay difficult terrain earth,little realise pow ranau lay difficult terrain earth,8,ranau,1,True,True,Ranau,228,[],[],-0.0375,neutral,0.0,"{'surprise': 0.7130129337310791, 'fear': 0.14060021936893463, 'neutral': 0.09824930131435394, 'anger': 0.016425099223852158, 'disgust': 0.01439443789422512, 'sadness': 0.013409808278083801, 'joy': 0.0039081997238099575}",['surprise'],['surprise'],bert_only
